MonthNum,Year,Quantity,Discount Percentage,Marketing Spend (USD),Actual,Predicted
9,2023,6,15,165,379.44,2303.80349853426
11,2023,6,15,89,379.44,2299.703037012063
4,2022,2,0,0,380.02,882.5092203258973
12,2022,2,0,0,380.02,838.1594136416024
6,2022,2,0,168,380.02,855.9768430625554
12,2022,2,0,128,380.02,826.3918512855889
5,2023,2,0,0,380.02,858.3066551292795
6,2022,2,0,158,380.02,856.8961838716205
5,2023,2,0,190,380.02,840.839179757073
4,2022,2,0,66,380.02,876.4415709860768
6,2023,2,0,0,380.02,852.7629292937418
5,2022,2,0,0,380.02,876.9654944903596
5,2023,2,0,0,380.02,858.3066551292795
11,2023,8,15,0,380.73,3256.546854196611
10,2023,8,15,152,380.73,3248.116599734385
9,2022,1,0,0,380.79,380.4597491562745
5,2022,1,0,0,380.79,402.6346524984183
4,2023,1,0,47,380.79,385.19863717028056
6,2022,2,0,14,383.14,870.1346915221366
3,2023,2,0,10,383.14,868.47476599129
7,2022,2,0,36,383.14,862.5684159066586
9,2023,2,0,173,383.14,820.2271557903368
8,2022,2,0,29,383.14,857.6682286374707
8,2022,2,0,0,383.14,860.3343169837535
10,2023,2,0,28,383.14,828.0138716862202
9,2022,2,0,0,383.14,854.7905911482158
1,2023,2,0,46,383.14,876.2525907497402
12,2023,2,0,5,383.14,819.0409038759899
5,2022,4,10,110,384.12,1539.1927643271483
8,2023,7,0,0,391.93,3213.3296875823726
5,2022,7,0,124,391.93,3237.2198784176726
7,2022,7,0,0,391.93,3237.5322527789904
2,2022,7,0,0,391.93,3265.250881956672
4,2022,7,0,0,391.93,3254.1634302855964
4,2022,7,0,0,391.93,3254.1634302855964
11,2023,7,0,32,391.93,3193.756619486754
5,2022,7,0,0,391.93,3248.6197044500586
2,2022,7,0,0,391.93,3265.250881956672
11,2022,7,0,0,391.93,3215.3573494368393
2,2022,7,0,56,391.93,3260.1025734259165
9,2023,7,0,89,391.93,3199.603828546169
12,2023,7,0,0,391.93,3191.1547842402215
4,2022,7,0,0,391.93,3254.1634302855964
3,2023,7,0,0,391.93,3241.048316760054
2,2022,7,0,150,391.93,3251.4607698207183
6,2022,7,0,0,391.93,3243.075978614528
12,2022,1,15,84,392.28,-58.37638901756145
10,2023,3,0,130,392.46,1292.9674374257156
10,2023,3,0,0,392.46,1304.9188679435392
5,2022,3,0,0,392.46,1351.2963364823008
10,2023,3,0,62,392.46,1299.2189549273462
5,2023,3,0,22,392.46,1330.6149473412806
8,2023,3,0,127,392.46,1304.330691339499
6,2022,3,0,8,392.46,1345.0171379995154
3,2023,3,0,119,392.46,1332.7847931644428
7,2023,3,0,46,392.46,1317.3210777284548
7,2022,3,0,0,392.46,1340.2088848112253
1,2022,3,0,0,392.46,1373.471239824452
11,2022,3,0,0,392.46,1318.0339814690815
10,2022,3,0,47,392.46,1319.2568055020238
12,2023,3,0,0,392.46,1293.8314162724637
10,2022,3,0,129,392.46,1311.7182108677007
1,2023,3,0,20,392.46,1352.9737188452418
1,2023,2,5,154,394.59,728.1628773881603
4,2022,3,20,0,394.63,804.1967318230527
1,2022,3,20,0,394.7,820.827909329666
2,2022,3,20,0,394.7,815.2841834941282
9,2022,3,20,149,394.7,762.7799245903298
9,2023,13,0,94,394.94,6045.129210093281
7,2022,13,0,0,394.94,6083.517304730627
11,2022,1,10,60,401.18,87.53458738342306
3,2022,6,10,0,401.76,2509.0546488818
3,2023,6,10,0,401.76,2490.39580952072
5,2022,9,20,0,403.13,3644.6380579391553
8,2022,6,0,189,405.0,2740.28214366021
12,2023,6,0,0,405.0,2716.82394224828
8,2023,6,0,182,405.0,2722.2668428654797
12,2022,6,0,0,405.0,2735.4827816093602
10,2023,6,0,9,405.0,2727.083987191196
1,2022,6,0,105,405.0,2786.8106873051
3,2022,6,0,0,405.0,2785.376314129193
5,2023,6,0,0,405.0,2755.6300230970446
3,2022,6,0,0,405.0,2785.376314129193
12,2023,6,0,198,405.0,2698.620994228826
11,2022,6,0,72,405.0,2734.40725361964
3,2023,6,0,86,405.0,2758.8111438101696
3,2022,6,0,195,405.0,2767.449168352454
8,2023,6,0,0,405.0,2738.9988455904313
8,2023,6,0,135,405.0,2726.587744668075
6,2023,6,0,0,405.0,2750.086297261507
1,2023,6,0,172,405.0,2761.9922645232946
2,2023,6,0,108,405.0,2762.332319865767
12,2023,6,0,48,405.0,2712.4111063647724
3,2023,6,0,0,405.0,2766.717474768113
8,2023,6,0,0,405.0,2738.9988455904313
12,2022,4,5,0,405.46,1648.6602650017885
8,2023,16,15,0,413.17,7067.82476763874
2,2023,2,0,46,415.36,870.7088649142024
7,2022,2,0,0,415.36,865.878042819284
2,2022,2,0,108,415.36,883.6677912590894
7,2023,2,0,35,415.36,844.0015106264837
2,2023,1,5,81,415.75,254.99949746684433
2,2022,3,15,190,419.3,935.9775407456182
2,2022,3,15,0,419.37,953.4450161178247
9,2023,3,15,80,419.37,888.6253694354818
1,2022,3,5,125,422.08,1223.8186470874643
3,2023,3,5,16,422.08,1204.0931708740973
1,2023,3,5,8,422.08,1215.9160951924277
4,2023,3,5,110,422.08,1189.9076414333613
11,2023,6,5,0,424.08,2584.2068354601215
1,2023,6,5,0,424.08,2639.644093815492
1,2022,14,0,176,425.32,6574.930103496277
5,2023,14,0,0,425.32,6550.276759032564
12,2022,14,0,36,425.32,6526.819890632254
7,2023,4,0,0,426.8,1795.8808874420865
4,2022,4,0,0,426.8,1831.1709043097799
3,2023,4,0,0,426.8,1818.0557907842376
9,2022,4,0,0,426.8,1803.452275132091
8,2022,4,0,111,426.8,1798.791317987023
6,2023,5,20,73,426.8,1716.4009368686166
6,2022,4,0,0,426.8,1820.0834526387043
7,2022,4,0,0,426.8,1814.5397268031666
3,2022,4,0,126,426.8,1825.1309359511215
6,2023,5,20,0,426.8,1723.1121247747797
9,2022,4,0,0,426.8,1803.452275132091
6,2022,4,0,0,426.8,1820.0834526387043
5,2022,4,0,48,426.8,1821.2143425907343
4,2023,3,20,62,429.17,779.8379794457796
4,2022,1,0,0,437.63,408.17837833395606
6,2023,1,0,84,437.63,370.7096245056746
12,2023,1,0,154,437.63,331.0118838290073
6,2022,1,5,0,438.43,258.9300940391913
1,2023,2,0,68,440.44,874.2300409698
3,2023,2,0,135,440.44,856.983005877999
1,2022,2,0,0,440.44,899.1403978325106
1,2022,2,0,0,440.44,899.1403978325106
6,2023,2,0,0,440.44,852.7629292937418
9,2023,2,0,0,440.44,836.1317517871357
2,2022,2,0,164,440.44,878.519482728334
5,2022,7,15,0,442.68,2834.137206578969
9,2022,3,0,0,444.3,1329.121433140157
9,2022,3,0,0,444.3,1329.121433140157
2,2023,3,0,0,444.3,1349.2686746278341
6,2022,3,0,0,444.3,1345.752610646763
9,2022,3,0,95,444.3,1320.3876954540538
7,2023,3,0,0,444.3,1321.5500454501453
3,2022,3,0,80,444.3,1355.0290616808707
10,2022,4,15,11,444.79,1382.4147765354937
7,2023,4,15,0,444.79,1381.398389570997
2,2022,6,0,49,446.4,2786.415270000318
12,2023,6,0,199,446.4,2698.529060147921
2,2022,6,0,85,446.4,2783.1056430876924
9,2023,6,0,198,446.4,2715.2521717354393
10,2022,6,0,6,446.4,2746.018628794998
2,2022,6,0,113,446.4,2780.5314888223147
7,2022,6,0,48,446.4,2758.7885749035413
4,2022,6,0,0,446.4,2779.832588293655
9,2023,6,0,38,446.4,2729.9616246804508
7,2022,6,0,0,446.4,2763.201410787049
8,2023,6,0,169,446.4,2723.46198591726
4,2023,6,0,57,446.4,2755.9335063209146
4,2022,6,0,97,446.4,2770.9149824457418
1,2022,6,0,0,446.4,2796.4637658002684
11,2022,6,0,0,446.4,2741.026507444898
8,2023,6,0,121,446.4,2727.8748218007677
9,2022,6,0,0,446.4,2752.1139591159736
12,2023,6,0,0,446.4,2716.82394224828
11,2022,6,0,151,446.4,2727.1444612280393
11,2023,8,0,0,447.92,3671.0293520677005
12,2023,8,0,79,447.92,3658.222833840562
4,2023,8,0,165,447.92,3694.6663095669137
6,2023,8,0,0,447.92,3698.747981245382
6,2023,8,0,0,447.92,3698.747981245382
10,2022,8,0,0,447.92,3695.2319172643183
11,2022,8,0,42,447.92,3685.8269600307176
12,2022,8,0,164,447.92,3669.067276324604
11,2022,8,0,64,447.92,3683.8044102507774
5,2023,8,0,0,447.92,3704.29170708092
11,2023,8,0,67,447.92,3664.869768646975
10,2023,7,5,126,448.88,3052.4977090934044
5,2022,5,15,49,453.48,1880.970752630681
6,2022,5,15,23,453.48,1877.817312898711
8,2023,9,10,94,453.52,3877.0279027136567
10,2023,15,0,0,455.7,6996.888971846816
4,2022,3,15,0,455.99,942.3575644467492
3,2022,3,15,130,455.99,935.9498597644633
7,2022,3,20,0,459.77,787.5655543164394
6,2023,3,20,176,459.77,758.2700425513831
9,2022,3,20,52,459.77,771.6975304382431
5,2023,1,0,0,461.51,383.97581313733826
4,2022,1,0,199,461.51,389.8834962335968
6,2023,1,0,58,461.51,373.0999106092422
11,2022,1,0,0,461.51,369.37229748519894
9,2023,1,0,68,461.51,355.54939229356387
12,2023,16,5,137,461.78,7309.376560459819
4,2023,3,5,0,468.63,1200.020390333062
11,2022,3,5,155,468.71,1165.6233663048988
9,2023,7,10,117,468.72,2920.7080090333984
1,2022,7,0,21,472.5,3268.8639920931746
1,2022,7,0,120,472.5,3259.762518083451
1,2023,7,0,117,472.5,3241.3794809650863
12,2023,7,0,0,472.5,3191.1547842402215
4,2023,7,0,0,472.5,3235.5045909245164
4,2023,7,0,0,472.5,3235.5045909245164
6,2022,7,0,0,472.5,3243.075978614528
4,2022,7,0,0,472.5,3254.1634302855964
11,2022,7,0,0,472.5,3215.3573494368393
3,2023,7,0,0,472.5,3241.048316760054
1,2022,7,0,0,472.5,3270.7946077922097
6,2022,7,0,122,472.5,3231.860020743952
10,2023,7,0,0,472.5,3202.242235911297
1,2022,7,0,0,472.5,3270.7946077922097
5,2022,7,0,0,472.5,3248.6197044500586
7,2022,7,0,130,472.5,3225.5808222611668
11,2022,7,0,92,472.5,3206.8994139934584
6,2022,7,0,89,472.5,3234.8938454138624
4,2022,10,15,0,475.92,4262.673458390331
1,2022,1,20,160,482.14,-142.54322759922798
8,2023,3,10,0,482.81,1039.6846543672145
6,2022,1,20,18,484.08,-157.2072172882108
8,2022,3,15,172,484.53,904.3699991887042
11,2022,3,15,26,484.53,901.1611974944244
11,2022,8,10,110,486.0,3403.253777281687
3,2023,9,20,107,486.0,3627.2297235921724
5,2023,3,15,38,488.5,914.6615041756886
9,2023,1,20,0,489.18,-190.84242069959146
8,2023,11,20,125,492.71,4546.517964942053
7,2023,3,0,120,493.29,1310.5179557413867
9,2023,3,0,0,493.29,1310.462593779077
2,2023,3,0,108,493.29,1339.3397938899507
6,2022,3,0,159,493.29,1331.1350917826567
8,2023,3,0,0,493.29,1316.0063196146075
3,2023,3,0,177,493.29,1327.4526164718773
7,2023,3,0,0,493.29,1321.5500454501453
1,2023,3,0,0,493.29,1354.812400463372
4,2023,3,0,115,493.29,1327.6088036525325
2,2022,3,0,0,493.29,1367.9275139889141
5,2023,3,0,3,493.29,1332.3616948784984
7,2022,3,0,0,493.38,1340.2088848112253
8,2022,3,0,143,493.38,1321.5185854060837
6,2023,3,0,124,493.38,1315.693945253297
9,2023,3,0,165,493.38,1295.293470429533
12,2022,3,0,96,493.38,1303.6645838665354
2,2022,3,0,115,493.38,1357.355094684688
10,2022,3,0,49,493.38,1319.0729373402064
7,2022,3,0,35,493.38,1336.991191979505
10,2023,3,0,0,493.38,1304.9188679435392
10,2023,3,0,21,493.38,1302.988252244504
4,2022,3,0,0,493.38,1356.8400623178386
10,2022,3,0,0,493.38,1323.5777073046193
12,2023,4,5,72,497.12,1623.3821718154504
5,2023,2,20,0,497.92,305.6633246344936
1,2022,3,20,0,498.43,820.827909329666
12,2022,9,0,146,503.91,4145.052931772858
9,2022,9,0,127,503.91,4163.430856816689
11,2022,9,0,0,503.91,4164.019033420722
9,2023,9,0,0,503.91,4156.44764573071
10,2022,9,0,85,503.91,4161.748362379221
11,2022,9,0,0,503.91,4164.019033420722
7,2022,8,15,113,505.92,3286.9920457574262
4,2023,5,5,149,506.82,2134.9838962619033
12,2022,2,15,0,507.14,423.676915770513
11,2023,2,15,0,507.14,410.56180224497075
12,2023,3,5,95,509.64,1146.936845962664
12,2023,3,5,0,509.64,1155.6705836487672
6,2023,3,5,175,509.64,1172.8444745033776
6,2022,3,5,0,509.64,1207.5917780230666
9,2023,1,15,69,512.27,-59.025039658430615
10,2023,8,5,98,513.0,3529.4027053507234
3,2022,8,5,0,513.0,3595.877165489379
8,2022,3,10,190,517.24,1040.876018356088
2,2023,1,0,0,519.09,400.6069906439516
9,2022,1,0,0,519.09,380.4597491562745
10,2023,1,0,0,519.09,356.2571839596567
4,2023,1,0,169,519.09,373.9826792997046
8,2022,19,10,78,519.5,8640.466107288645
8,2022,7,0,0,520.8,3231.9885269434526
3,2023,7,0,116,520.8,3230.3839633749158
5,2023,7,0,0,520.8,3229.9608650889786
1,2023,7,0,33,520.8,3249.1019437612194
11,2022,7,0,0,520.8,3215.3573494368393
7,2022,7,0,0,520.8,3237.5322527789904
2,2022,7,0,98,520.8,3256.2413420278535
1,2023,7,0,176,520.8,3235.9553701916157
2,2023,4,0,0,523.28,1823.5995166197754
7,2022,4,0,0,523.28,1814.5397268031666
11,2023,4,0,151,523.28,1759.823937883084
6,2023,4,0,85,523.28,1793.610216400586
12,2022,4,0,0,523.28,1786.821097625485
2,2022,4,0,141,523.28,1829.2956505730617
10,2023,5,20,0,523.28,1700.9372214326286
1,2023,4,0,0,523.28,1829.1432424553059
4,2023,4,0,161,523.28,1797.710677922776
4,2022,4,0,50,523.28,1826.574200264462
11,2023,4,20,0,526.18,1221.0626536051568
10,2023,4,20,0,526.18,1226.6063794406873
7,2023,4,20,4,526.27,1242.8698206236731
12,2022,4,20,0,526.27,1234.177767130699
1,2023,3,20,45,528.53,798.0320363278006
5,2022,3,20,193,528.53,780.9097283725932
11,2023,2,15,0,529.04,410.56180224497075
11,2022,4,10,24,533.16,1513.8367402718795
10,2023,4,10,108,533.16,1492.9991639501968
12,2022,4,10,14,533.16,1509.2123552454068
5,2022,5,0,0,533.5,2299.9580204661834
4,2022,5,0,106,533.5,2295.756733725648
11,2022,5,0,0,533.5,2266.6956654529567
2,2022,5,0,0,533.5,2316.5891979727894
6,2023,5,0,110,533.5,2265.6427063698648
9,2023,5,0,0,533.5,2259.1242777629523
5,2022,3,0,0,536.46,1351.2963364823008
5,2023,3,0,0,536.46,1332.6374971212208
4,2023,3,0,0,536.46,1338.1812229567586
10,2023,3,0,0,536.46,1304.9188679435392
7,2023,3,0,180,536.46,1305.0019108870038
11,2022,3,0,197,536.46,1299.9229675305323
8,2022,3,0,0,536.46,1334.6651589756875
2,2023,3,0,63,536.46,1343.476827530736
1,2022,3,0,182,536.46,1356.7392370995003
7,2022,12,20,0,537.5,5056.5431322439035
4,2023,8,0,126,540.0,3698.2517387222615
7,2023,8,0,0,540.0,3693.2042554098516
5,2023,8,0,198,540.0,3686.0887590614657
2,2023,8,0,0,540.0,3720.922884587533
10,2022,8,0,94,540.0,3686.59011365912
10,2023,8,0,77,540.0,3669.4941536734477
8,2023,8,0,0,540.0,3687.660529574314
2,2023,6,15,0,544.17,2357.778702732561
5,2022,6,15,114,544.17,2349.325879363714
10,2022,1,10,0,544.59,98.59435807334376
8,2022,1,10,0,550.32,109.6818097444193
10,2023,1,10,0,554.16,79.93551871226373
10,2023,4,15,165,559.06,1349.598088714847
2,2022,4,15,133,559.06,1415.54862534922
6,2022,4,15,195,559.06,1387.6738089908758
5,2023,4,15,0,559.06,1392.4858412420726
11,2023,4,15,0,559.06,1359.2234862288533
1,2023,4,15,6,559.16,1414.1091400987789
1,2022,10,0,0,559.9,4693.7871337680335
4,2022,10,0,0,559.9,4677.15595626142
5,2022,10,0,36,559.9,4668.302603513257
12,2022,10,0,119,559.9,4621.865993949272
4,2023,10,0,0,559.9,4658.49711690034
5,2022,10,0,0,559.9,4671.612230425882
10,2022,10,0,0,559.9,4643.893601248194
8,2023,2,10,0,560.16,565.3538123752805
11,2022,2,10,53,560.83,562.5089679417142
2,2022,3,15,0,561.56,953.4450161178247
8,2022,3,15,0,561.56,920.1826611045981
4,2022,4,5,0,562.78,1693.0100716860834
2,2022,8,5,41,565.44,3597.651594007759
6,2023,2,5,142,568.52,701.5474571813465
1,2023,3,0,155,570.03,1340.5626179228857
7,2022,3,0,80,570.03,1332.8541583387196
2,2023,3,0,0,570.03,1349.2686746278341
2,2022,3,0,0,570.03,1367.9275139889141
3,2022,3,0,137,570.03,1349.7888190692101
9,2022,3,0,0,570.03,1329.121433140157
1,2023,3,0,0,570.03,1354.812400463372
1,2022,3,0,0,570.03,1373.471239824452
1,2022,3,0,95,570.03,1364.7375021383486
2,2022,3,0,178,570.03,1351.5632475875827
7,2022,3,0,40,570.03,1336.5315215749724
1,2022,3,0,73,570.03,1366.7600519182888
3,2022,3,0,169,570.03,1346.846928480205
1,2023,3,0,0,570.03,1354.812400463372
3,2022,3,0,0,570.03,1362.3837881533764
2,2023,3,0,8,570.03,1348.5332019805865
1,2022,3,0,103,570.03,1364.002029491101
3,2022,4,20,0,572.22,1284.0712996505317
4,2023,1,5,0,572.54,251.35870634917956
7,2023,3,0,0,574.71,1321.5500454501453
1,2022,3,0,79,574.71,1366.2084474328512
1,2023,3,0,0,574.71,1354.812400463372
7,2023,3,0,26,574.71,1319.1597593465776
9,2022,3,0,0,574.71,1329.121433140157
1,2022,3,0,101,574.71,1364.185897652911
11,2022,3,0,114,574.71,1307.5534962457605
12,2022,3,0,18,574.71,1310.835442177231
9,2023,3,0,0,574.71,1310.462593779077
12,2022,3,0,19,574.71,1310.743508096326
11,2022,3,0,11,574.71,1317.0227065791114
9,2022,3,0,0,574.71,1329.121433140157
1,2022,3,0,0,574.71,1373.471239824452
4,2023,3,0,187,574.71,1320.9895498272745
7,2023,3,0,14,574.71,1320.26296831746
7,2023,1,5,25,574.84,232.4291768199182
9,2022,6,10,0,576.18,2475.7922938685806
9,2023,5,10,167,588.69,1967.449621004198
10,2023,5,10,0,588.69,1977.2588866800215
3,2023,5,10,0,588.69,2016.0649675287787
11,2023,4,10,0,592.06,1497.3843188525498
10,2023,4,10,94,592.06,1494.286241082882
5,2022,4,0,142,592.4,1812.5725389855434
8,2023,4,0,83,592.4,1782.7066328913206
4,2022,4,0,0,592.4,1831.1709043097799
10,2022,4,0,119,592.4,1786.968393668707
2,2022,5,20,0,592.4,1763.9458674780035
5,2022,5,20,0,592.4,1747.3146899713975
5,2023,4,0,0,592.4,1806.968339113162
8,2023,4,0,58,592.4,1785.0049849139832
1,2023,4,0,177,592.4,1812.8709101348868
4,2023,4,0,102,592.4,1803.134788696254
5,2022,4,0,0,592.4,1825.627178474242
1,2022,4,0,0,592.4,1847.802081816386
12,2023,4,0,0,592.4,1768.162258264405
9,2023,4,0,92,592.4,1776.3355003276301
3,2022,3,10,0,594.59,1086.0621229059834
10,2022,3,10,16,594.59,1045.7850967627237
2,2022,3,10,195,594.59,1073.6787029647821
3,2023,3,10,50,594.59,1062.8065794995855
6,2022,3,10,0,594.59,1069.43094539937
4,2023,8,0,145,595.2,3696.5049911850365
4,2023,8,0,0,595.2,3709.8354329164576
10,2023,8,0,0,595.2,3676.5730779032383
7,2022,8,0,107,595.2,3702.026148113946
9,2023,8,0,99,595.2,3673.0153297290453
4,2023,8,0,0,595.2,3709.8354329164576
6,2022,8,0,0,595.2,3717.406820606462
7,2022,8,0,0,595.2,3711.8630947709244
2,2023,8,0,0,595.2,3720.922884587533
11,2022,8,0,0,595.2,3689.6881914287806
1,2023,8,0,146,595.2,3713.0442346107448
10,2022,8,0,0,595.2,3695.2319172643183
1,2024,1,0,102,596.49,378.11460086596344
1,2023,1,0,103,596.49,396.6815061461384
2,2023,2,0,0,596.64,874.9378326358928
12,2022,2,0,50,596.64,833.5627095962845
12,2023,2,0,121,596.64,808.3765504908588
11,2023,2,0,0,596.64,825.0443001160602
2,2023,2,0,0,596.64,874.9378326358928
1,2022,2,0,0,596.64,899.1403978325106
3,2022,2,0,0,596.64,888.0529461614351
12,2022,2,0,199,596.64,819.8645315412432
7,2022,2,0,24,596.64,863.6716248775338
12,2022,2,0,61,596.64,832.5514347063145
8,2022,2,0,147,596.64,846.8200070905223
11,2022,2,0,133,596.64,831.4759067165942
5,2022,7,20,0,597.52,2695.9763739552727
5,2023,7,20,8,597.52,2676.582061946945
11,2022,7,20,0,597.52,2662.7140189420534
3,2023,2,0,162,598.44,854.5007856935263
6,2022,2,0,0,598.44,871.4217686548218
3,2022,2,0,0,598.44,888.0529461614351
6,2022,1,0,0,602.67,397.0909266628878
9,2023,1,0,0,602.67,361.80090979519446
7,2023,1,0,191,602.67,355.3289520131584
12,2023,1,0,24,602.67,342.9633143468309
8,2022,1,0,0,602.67,386.00347499181225
9,2022,1,0,54,602.67,375.4953087873291
8,2022,1,0,0,602.67,386.00347499181225
9,2022,1,0,43,605.1,376.5065836772992
12,2022,1,0,0,605.1,363.82857164966117
6,2023,1,0,199,605.1,360.1372052014485
1,2023,1,0,0,605.1,406.15071647948935
3,2023,1,0,62,605.1,389.3633517922208
6,2023,9,0,7,607.5,4172.435284670981
9,2022,9,0,79,607.5,4167.843692700197
7,2023,9,0,0,607.5,4167.535097401786
4,2023,9,0,0,607.5,4184.166274908399
3,2023,4,15,0,607.99,1403.5732929131482
7,2022,4,15,7,607.99,1399.4136903657345
9,2022,6,5,0,608.19,2613.953126492277
10,2022,1,0,156,611.47,360.57430669934547
2,2022,1,0,0,611.47,419.2658300050316
4,2022,1,0,21,611.47,406.24776263492095
5,2022,1,0,0,611.47,402.6346524984183
12,2022,1,0,0,611.47,363.82857164966117
3,2023,1,0,0,611.47,395.0632648084138
9,2022,1,0,0,615.73,380.4597491562745
1,2022,1,0,121,615.73,413.68553205090575
11,2023,1,0,58,615.73,345.38128143155336
11,2023,1,0,156,615.73,336.3717415027277
9,2023,1,0,185,615.73,344.79310482752044
10,2022,11,0,0,615.89,5118.2244432401385
3,2022,5,5,180,621.39,2156.3365049504137
6,2023,2,0,106,622.4,843.0179167176684
12,2022,2,0,0,622.4,838.1594136416024
6,2022,2,0,0,622.4,871.4217686548218
7,2022,2,0,162,622.4,850.9847217124552
7,2023,2,0,0,622.4,847.219203458204
5,2022,2,0,147,622.4,863.4511845971283
6,2023,2,0,0,622.4,852.7629292937418
2,2023,3,0,147,623.04,1335.7543647346029
1,2023,3,0,0,623.04,1354.812400463372
8,2023,3,0,0,623.04,1316.0063196146075
7,2022,3,0,192,623.04,1322.5575412772087
2,2022,3,0,0,623.04,1367.9275139889141
4,2022,2,0,0,623.14,882.5092203258973
7,2023,2,0,94,623.14,838.5773998530058
12,2022,2,0,0,623.14,838.1594136416024
6,2022,2,0,0,623.14,871.4217686548218
3,2023,2,0,169,623.14,853.8572471271837
6,2023,2,0,0,623.14,852.7629292937418
10,2023,2,0,0,623.14,830.588025951598
7,2022,2,0,137,623.14,853.2830737351178
1,2023,2,0,0,623.14,880.4815584714306
2,2022,2,0,48,623.14,889.1838361134651
1,2022,2,0,183,623.14,882.316461026654
11,2023,2,0,0,623.14,825.0443001160602
3,2022,2,0,31,623.14,885.202989653335
1,2023,4,5,0,624.83,1690.9824098316094
4,2023,4,5,35,624.95,1671.133539493283
5,2022,6,20,171,627.94,2205.924804128357
2,2022,5,15,0,629.42,1902.1067001017
6,2023,10,15,83,632.4,4225.296638642947
12,2023,2,15,168,633.59,389.5731508171666
8,2023,2,15,0,633.59,427.19297975158406
1,2023,2,15,6,633.59,465.4474561149036
1,2022,7,15,0,634.86,2856.3121099211203
3,2023,9,5,0,636.12,4051.54916812024
9,2022,1,10,103,639.89,94.6688735755306
2,2022,6,0,0,640.2,2790.9200399647307
6,2022,6,0,0,640.2,2768.745136622587
5,2022,6,0,0,640.2,2774.2888624581246
4,2022,6,0,0,640.2,2779.832588293655
1,2023,6,0,170,640.2,2762.176132685112
10,2022,6,0,0,640.2,2746.570233280436
4,2023,6,0,0,640.2,2761.173748932575
2,2022,6,0,0,640.2,2790.9200399647307
9,2022,6,0,11,640.2,2751.1026842260035
6,2023,6,0,4,640.2,2749.7185609378794
5,2022,6,0,0,640.2,2774.2888624581246
1,2022,4,10,34,643.75,1568.3546578181777
5,2022,4,10,156,643.75,1534.963796605458
5,2023,2,15,182,647.34,427.0921545332385
7,2022,1,20,0,648.25,-161.0961296674359
4,2023,1,5,173,653.02,235.45411035238067
2,2022,5,0,121,654.1,2305.465174183126
3,2022,5,0,0,654.1,2311.045472137259
1,2022,5,0,111,654.1,2311.9282408277213
2,2022,5,0,0,654.1,2316.5891979727894
3,2023,5,0,78,654.1,2285.215774465476
8,2022,5,0,107,654.1,2273.4898963025917
9,2022,5,0,150,654.1,2263.9930049880786
10,2023,5,0,0,654.1,2253.5805519274145
7,2022,5,0,0,654.1,2288.870568795108
8,2022,5,0,0,654.1,2283.32684295957
9,2023,5,0,0,654.1,2259.1242777629523
7,2022,5,0,50,654.1,2284.27386474979
1,2023,5,0,22,654.1,2301.451534667307
1,2023,5,0,0,654.1,2303.474084447247
10,2022,5,0,0,654.1,2272.2393912884945
7,2022,5,0,125,654.1,2277.3788086818167
9,2022,4,0,16,657.72,1801.9813298375884
9,2023,4,0,0,657.72,1784.793435771011
5,2022,4,0,0,657.72,1825.627178474242
5,2023,4,0,99,657.72,1797.8668651034313
6,2022,4,0,0,657.72,1820.0834526387043
7,2022,4,0,0,657.72,1814.5397268031666
6,2022,4,0,0,657.72,1820.0834526387043
7,2023,4,0,0,657.72,1795.8808874420865
